donor_id,recency_days,typical_interval_hidden,frequency_365,time_months,days_until_eligible,overdue_days,days_to_next_donation,y_donate_30d
1265,42,134,2.7,25,14,0,120.0,0
3313,96,133,2.7,7,0,0,,0
3854,20,117,3.1,5,36,0,114.0,0
2600,12,61,6.0,7,44,0,17.0,1
4440,49,56,6.5,47,7,0,11.0,1
3361,138,134,2.7,30,0,4,10.0,1
4315,76,56,6.5,28,0,20,22.0,1
4364,31,72,5.1,17,25,0,35.0,0
4967,54,56,6.5,27,2,0,9.0,1
3378,55,56,6.5,18,1,0,4.0,1
2825,47,56,6.5,20,9,0,12.0,1
4962,34,216,1.7,58,22,0,188.0,0
1905,62,156,2.3,2,0,0,94.0,0
4149,10,57,6.4,45,46,0,62.0,0
3341,47,161,2.3,22,9,0,102.0,0
3555,253,183,2.0,18,0,70,,0
4388,88,79,4.6,8,0,9,22.0,1
3497,60,56,6.5,11,0,4,30.0,1
4174,70,76,4.8,23,0,0,15.0,1
3633,30,83,4.4,31,26,0,84.0,0
4039,21,56,6.5,21,35,0,5.0,1
1028,2,120,3.0,26,54,0,139.0,0
2713,14,112,3.3,59,42,0,106.0,0
2344,37,128,2.9,44,19,0,94.0,0
2387,130,112,3.3,49,0,18,,0
4320,69,161,2.3,59,0,0,123.0,0
3301,32,77,4.7,24,24,0,35.0,0
3819,61,105,3.5,36,0,0,38.0,0
1096,5,65,5.6,52,51,0,59.0,0
1749,4,56,6.5,36,52,0,,0
2687,145,262,1.4,17,0,0,129.0,0
1680,33,56,6.5,42,23,0,21.0,1
2045,274,181,2.0,58,0,93,27.0,1
1521,61,56,6.5,48,0,5,,0
3603,4,56,6.5,47,52,0,45.0,0
3747,32,110,3.3,34,24,0,,0
2177,24,56,6.5,14,32,0,26.0,1
2421,65,56,6.5,27,0,9,,0
4211,2,56,6.5,55,54,0,45.0,0
3067,104,75,4.9,49,0,29,,0
4553,53,56,6.5,53,3,0,14.0,1
3039,425,324,1.1,25,0,101,,0
1290,505,379,1.0,8,0,126,18.0,1
4436,63,56,6.5,8,0,7,,0
1213,86,139,2.6,46,0,0,20.0,1
3622,204,178,2.1,37,0,26,24.0,1
4557,46,138,2.6,20,10,0,,0
1656,80,56,6.5,42,0,24,,0
4483,4,74,4.9,18,52,0,98.0,0
4286,60,56,6.5,33,0,4,11.0,1
2871,20,64,5.7,2,36,0,,0
3646,7,56,6.5,39,49,0,50.0,0
3980,119,82,4.5,6,0,37,,0
1241,86,56,6.5,7,0,30,,0
3531,89,76,4.8,47,0,13,4.0,1
2302,69,56,6.5,42,0,13,15.0,1
1734,4,106,3.4,46,52,0,92.0,0
3190,61,56,6.5,3,0,5,6.0,1
2932,83,113,3.2,53,0,0,29.0,1
4981,185,213,1.7,35,0,0,,0
1981,239,321,1.1,41,0,0,81.0,0
3952,34,56,6.5,31,22,0,13.0,1
1135,34,56,6.5,40,22,0,25.0,1
1461,16,70,5.2,39,40,0,53.0,0
1116,49,130,2.8,54,7,0,70.0,0
2606,13,56,6.5,14,43,0,51.0,0
4906,45,56,6.5,36,11,0,,0
4427,103,99,3.7,20,0,4,4.0,1
4094,89,96,3.8,18,0,0,,0
2104,25,121,3.0,28,31,0,94.0,0
3856,80,128,2.9,59,0,0,32.0,0
2014,151,118,3.1,47,0,33,,0
2112,131,105,3.5,38,0,26,,0
3902,25,94,3.9,38,31,0,,0
4530,208,153,2.4,58,0,55,9.0,1
4871,46,56,6.5,34,10,0,2.0,1
1884,407,309,1.2,23,0,98,14.0,1
2728,76,56,6.5,58,0,20,18.0,1
2562,60,56,6.5,32,0,4,13.0,1
3027,54,75,4.9,15,2,0,28.0,1
3022,231,154,2.4,52,0,77,28.0,1
4801,89,56,6.5,29,0,33,12.0,1
2855,36,88,4.1,38,20,0,68.0,0
2018,79,169,2.2,11,0,0,,0
1584,233,199,1.8,48,0,34,7.0,1
2501,67,56,6.5,16,0,11,9.0,1
3370,40,70,5.2,44,16,0,27.0,1
4946,52,56,6.5,38,4,0,12.0,1
2502,36,65,5.6,39,20,0,22.0,1
2716,7,56,6.5,44,49,0,44.0,0
4593,20,56,6.5,51,36,0,39.0,0
2074,6,127,2.9,31,50,0,134.0,0
2695,86,100,3.6,5,0,0,,0
4264,92,133,2.7,53,0,0,,0
3605,114,106,3.4,4,0,8,13.0,1
3759,157,158,2.3,58,0,0,5.0,1
1102,67,181,2.0,26,0,0,95.0,0
2673,66,56,6.5,46,0,10,,0
2879,77,56,6.5,10,0,21,11.0,1
2259,7,74,4.9,27,49,0,,0
1338,8,88,4.1,7,48,0,82.0,0
4261,51,56,6.5,5,5,0,10.0,1
4188,240,186,2.0,35,0,54,20.0,1
3118,195,438,0.8,52,0,0,237.0,0
4016,72,104,3.5,34,0,0,13.0,1
1821,29,96,3.8,28,27,0,78.0,0
1991,200,177,2.1,35,0,23,2.0,1
4794,74,56,6.5,5,0,18,,0
2958,81,92,4.0,15,0,0,15.0,1
2820,191,197,1.9,33,0,0,,0
4343,42,56,6.5,28,14,0,23.0,1
4302,66,56,6.5,48,0,10,16.0,1
2963,113,77,4.7,28,0,36,6.0,1
4522,28,85,4.3,20,28,0,49.0,0
2732,51,56,6.5,28,5,0,8.0,1
4525,479,481,0.8,53,0,0,5.0,1
2808,49,61,6.0,15,7,0,9.0,1
4792,122,56,6.5,21,0,66,,0
2577,100,83,4.4,56,0,17,7.0,1
4167,159,186,2.0,35,0,0,19.0,1
4574,165,91,4.0,41,0,74,,0
4830,43,132,2.8,4,13,0,79.0,0
3343,38,56,6.5,27,18,0,2.0,1
4341,39,295,1.2,45,17,0,236.0,0
3719,56,141,2.6,10,0,0,,0
2450,112,208,1.8,14,0,0,90.0,0
1997,108,120,3.0,47,0,0,4.0,1
4532,45,174,2.1,13,11,0,107.0,0
3990,12,56,6.5,53,44,0,15.0,1
4734,67,60,6.1,2,0,7,21.0,1
3107,378,264,1.4,50,0,114,,0
3059,241,313,1.2,43,0,0,71.0,0
1597,26,56,6.5,41,30,0,25.0,1
4037,60,109,3.3,41,0,0,52.0,0
2652,1,63,5.8,47,55,0,67.0,0
4129,59,56,6.5,45,0,3,9.0,1
3837,51,113,3.2,50,5,0,67.0,0
2727,194,224,1.6,29,0,0,26.0,1
3377,147,129,2.8,1,0,18,6.0,1
4467,78,69,5.3,17,0,9,,0
3403,162,135,2.7,44,0,27,4.0,1
1475,70,67,5.4,57,0,3,28.0,1
2878,102,125,2.9,28,0,0,43.0,0
3839,342,275,1.3,53,0,67,,0
4527,33,56,6.5,19,23,0,,0
1531,13,170,2.1,33,43,0,,0
4714,61,56,6.5,4,0,5,1.0,1
4782,54,240,1.5,59,2,0,,0
1534,31,56,6.5,51,25,0,,0
3490,29,56,6.5,53,27,0,,0
2378,193,156,2.3,26,0,37,,0
4616,129,120,3.0,24,0,9,9.0,1
3418,46,56,6.5,7,10,0,21.0,1
1045,53,56,6.5,43,3,0,10.0,1
4106,29,77,4.7,53,27,0,24.0,1
1021,43,56,6.5,26,13,0,4.0,1
2057,15,56,6.5,16,41,0,30.0,1
2059,21,98,3.7,14,35,0,83.0,0
3148,19,56,6.5,51,37,0,,0
1485,161,126,2.9,37,0,35,,0
4225,426,296,1.2,12,0,130,22.0,1
4112,84,79,4.6,45,0,5,8.0,1
4593,90,99,3.7,59,0,0,5.0,1
1356,349,452,0.8,11,0,0,,0
2649,8,56,6.5,1,48,0,20.0,1
1390,132,233,1.6,35,0,0,93.0,0
3089,213,212,1.7,32,0,1,27.0,1
4210,185,178,2.1,50,0,7,7.0,1
2488,156,253,1.4,33,0,0,89.0,0
1071,73,112,3.3,5,0,0,,0
4654,70,56,6.5,33,0,14,22.0,1
2133,146,216,1.7,2,0,0,74.0,0
2642,267,222,1.6,33,0,45,3.0,1
1764,83,217,1.7,58,0,0,133.0,0
3119,48,93,3.9,24,8,0,64.0,0
2760,48,56,6.5,40,8,0,9.0,1
3693,150,104,3.5,13,0,46,15.0,1
1045,183,191,1.9,33,0,0,6.0,1
2412,92,204,1.8,7,0,0,120.0,0
2615,60,63,5.8,35,0,0,9.0,1
3159,127,115,3.2,19,0,12,26.0,1
4341,84,56,6.5,34,0,28,,0
1033,224,197,1.9,34,0,27,10.0,1
3999,15,56,6.5,26,41,0,20.0,1
2593,58,168,2.2,6,0,0,116.0,0
4889,55,56,6.5,53,1,0,13.0,1
3017,2,205,1.8,54,54,0,214.0,0
3264,57,116,3.1,26,0,0,33.0,0
4925,23,56,6.5,35,33,0,8.0,1
4778,75,156,2.3,23,0,0,62.0,0
3664,1,56,6.5,27,55,0,,0
2918,190,163,2.2,10,0,27,15.0,1
4537,7,72,5.1,36,49,0,51.0,0
2463,42,56,6.5,30,14,0,11.0,1
1403,36,56,6.5,34,20,0,3.0,1
1268,28,63,5.8,39,28,0,16.0,1
3173,12,268,1.4,52,44,0,,0
3281,262,185,2.0,33,0,77,17.0,1
4668,215,329,1.1,9,0,0,116.0,0
3908,370,337,1.1,59,0,33,5.0,1
4570,63,58,6.3,1,0,5,16.0,1
1200,42,77,4.7,33,14,0,,0
3663,28,64,5.7,55,28,0,47.0,0
2877,10,56,6.5,7,46,0,32.0,0
1222,25,56,6.5,9,31,0,21.0,1
2068,41,88,4.1,53,15,0,,0
2694,5,56,6.5,16,51,0,,0
2477,75,87,4.2,30,0,0,,0
2704,112,489,0.7,18,0,0,379.0,0
1557,55,59,6.2,24,1,0,2.0,1
3305,132,105,3.5,51,0,27,,0
3683,127,185,2.0,14,0,0,59.0,0
1902,61,112,3.3,46,0,0,45.0,0
2163,142,113,3.2,29,0,29,,0
3367,82,67,5.4,37,0,15,28.0,1
3090,113,74,4.9,38,0,39,,0
2074,23,56,6.5,19,33,0,3.0,1
1850,182,177,2.1,6,0,5,,0
2390,34,56,6.5,5,22,0,9.0,1
4859,76,195,1.9,11,0,0,114.0,0
4468,68,56,6.5,7,0,12,21.0,1
3990,10,194,1.9,10,46,0,,0
4028,20,67,5.4,18,36,0,58.0,0
3276,39,56,6.5,40,17,0,29.0,1
2433,62,143,2.6,54,0,0,79.0,0
2248,24,189,1.9,33,32,0,164.0,0
2849,53,63,5.8,15,3,0,4.0,1
2007,100,160,2.3,59,0,0,79.0,0
1405,7,56,6.5,11,49,0,,0
4386,52,56,6.5,18,4,0,,0
2226,32,253,1.4,29,24,0,236.0,0
3958,30,75,4.9,3,26,0,49.0,0
3732,4,56,6.5,30,52,0,61.0,0
2326,30,56,6.5,51,26,0,3.0,1
4665,24,56,6.5,13,32,0,,0
2054,22,78,4.7,26,34,0,72.0,0
1878,20,66,5.5,19,36,0,39.0,0
3401,73,103,3.5,11,0,0,13.0,1
2436,86,85,4.3,5,0,1,18.0,1
2064,11,267,1.4,25,45,0,,0
1208,61,126,2.9,29,0,0,38.0,0
1273,3,129,2.8,22,53,0,108.0,0
1095,239,228,1.6,45,0,11,12.0,1
1009,43,65,5.6,25,13,0,14.0,1
1776,61,56,6.5,32,0,5,23.0,1
2395,224,236,1.5,35,0,0,17.0,1
1666,25,100,3.6,57,31,0,80.0,0
2817,100,100,3.6,52,0,0,2.0,1
4320,79,56,6.5,55,0,23,13.0,1
2620,85,56,6.5,17,0,29,,0
2052,42,177,2.1,26,14,0,134.0,0
4091,148,197,1.9,3,0,0,,0
3376,207,168,2.2,36,0,39,21.0,1
3499,76,169,2.2,56,0,0,100.0,0
4214,129,141,2.6,33,0,0,1.0,1
3227,67,100,3.6,31,0,0,,0
3262,10,78,4.7,7,46,0,,0
2641,178,237,1.5,20,0,0,57.0,0
1361,32,66,5.5,46,24,0,57.0,0
3383,154,121,3.0,43,0,33,6.0,1
3176,1,56,6.5,19,55,0,32.0,0
4474,36,56,6.5,45,20,0,,0
1409,24,74,4.9,40,32,0,38.0,0
2338,8,56,6.5,5,48,0,,0
4587,189,170,2.1,54,0,19,27.0,1
4901,32,56,6.5,32,24,0,,0
3267,60,97,3.8,50,0,0,,0
1999,125,100,3.6,46,0,25,,0
2720,21,56,6.5,17,35,0,12.0,1
1496,30,63,5.8,44,26,0,,0
3941,20,110,3.3,55,36,0,,0
3235,146,126,2.9,8,0,20,17.0,1
4362,100,76,4.8,35,0,24,25.0,1
3722,141,154,2.4,6,0,0,28.0,1
2387,32,82,4.5,44,24,0,16.0,1
3471,33,91,4.0,49,23,0,26.0,1
4988,3,110,3.3,4,53,0,122.0,0
1612,33,188,1.9,34,23,0,,0
2178,27,56,6.5,1,29,0,18.0,1
2198,75,60,6.1,28,0,15,,0
1871,36,56,6.5,51,20,0,10.0,1
1780,51,69,5.3,27,5,0,,0
3357,132,281,1.3,50,0,0,151.0,0
1261,6,142,2.6,21,50,0,,0
2950,59,56,6.5,25,0,3,11.0,1
1598,69,56,6.5,24,0,13,9.0,1
3025,151,121,3.0,28,0,30,11.0,1
4232,50,56,6.5,2,6,0,12.0,1
4720,53,56,6.5,7,3,0,5.0,1
4908,283,264,1.4,11,0,19,3.0,1
4575,60,56,6.5,30,0,4,22.0,1
3987,167,193,1.9,44,0,0,,0
3233,180,245,1.5,19,0,0,,0
3540,29,56,6.5,6,27,0,,0
2061,58,56,6.5,41,0,2,10.0,1
1751,11,72,5.1,16,45,0,73.0,0
3859,74,56,6.5,19,0,18,28.0,1
2013,28,99,3.7,26,28,0,,0
3883,20,76,4.8,58,36,0,45.0,0
2567,91,120,3.0,15,0,0,,0
4970,332,275,1.3,34,0,57,,0
3785,218,173,2.1,14,0,45,18.0,1
2641,136,133,2.7,50,0,3,9.0,1
4130,28,56,6.5,5,28,0,22.0,1
1907,142,128,2.9,38,0,14,11.0,1
3659,107,357,1.0,20,0,0,,0
3926,9,56,6.5,38,47,0,40.0,0
4245,17,156,2.3,52,39,0,,0
2951,127,79,4.6,12,0,48,,0
4998,25,56,6.5,37,31,0,14.0,1
1652,78,170,2.1,7,0,0,94.0,0
4376,143,353,1.0,54,0,0,245.0,0
1346,67,167,2.2,34,0,0,130.0,0
3806,75,66,5.5,32,0,9,29.0,1
2092,64,56,6.5,9,0,8,,0
1489,102,101,3.6,58,0,1,,0
2513,31,181,2.0,37,25,0,160.0,0
1575,90,66,5.5,9,0,24,,0
2177,55,71,5.1,53,1,0,30.0,1
3608,774,730,0.5,19,0,44,,0
4794,124,213,1.7,39,0,0,,0
1501,210,225,1.6,12,0,0,21.0,1
4990,32,56,6.5,8,24,0,,0
1235,96,56,6.5,12,0,40,,0
2243,93,95,3.8,37,0,0,,0
3241,44,56,6.5,16,12,0,,0
3306,281,323,1.1,41,0,0,9.0,1
1494,125,278,1.3,3,0,0,153.0,0
4020,22,58,6.3,8,34,0,13.0,1
1483,307,375,1.0,11,0,0,,0
2172,80,89,4.1,18,0,0,,0
1429,691,714,0.5,10,0,0,27.0,1
2388,109,101,3.6,33,0,8,21.0,1
2190,130,142,2.6,15,0,0,26.0,1
1845,410,275,1.3,23,0,135,22.0,1
1549,231,250,1.5,42,0,0,10.0,1
3075,147,135,2.7,12,0,12,24.0,1
3500,44,80,4.6,53,12,0,,0
1812,121,135,2.7,28,0,0,19.0,1
2637,83,56,6.5,55,0,27,,0
1061,117,101,3.6,51,0,16,,0
3556,10,56,6.5,3,46,0,50.0,0
3832,69,56,6.5,1,0,13,19.0,1
1167,48,93,3.9,35,8,0,59.0,0
1230,116,247,1.5,1,0,0,149.0,0
3669,33,188,1.9,36,23,0,150.0,0
2058,92,84,4.3,30,0,8,8.0,1
1721,23,364,1.0,30,33,0,,0
3744,52,57,6.4,58,4,0,3.0,1
1212,74,56,6.5,53,0,18,,0
3328,100,56,6.5,10,0,44,9.0,1
3558,16,56,6.5,47,40,0,27.0,1
2502,19,173,2.1,41,37,0,,0
3318,5,56,6.5,14,51,0,59.0,0
2902,121,130,2.8,49,0,0,6.0,1
2784,33,335,1.1,24,23,0,307.0,0
1658,6,56,6.5,20,50,0,86.0,0
3226,12,131,2.8,20,44,0,100.0,0
2164,114,138,2.6,33,0,0,18.0,1
4167,53,56,6.5,12,3,0,,0
1350,349,265,1.4,56,0,84,14.0,1
2741,57,71,5.1,53,0,0,,0
2048,7,66,5.5,51,49,0,,0
1767,477,487,0.7,5,0,0,,0
1722,56,136,2.7,23,0,0,75.0,0
3198,88,188,1.9,16,0,0,100.0,0
1722,7,266,1.4,41,49,0,241.0,0
2104,25,56,6.5,46,31,0,54.0,0
1826,54,244,1.5,27,2,0,213.0,0
4563,1,60,6.1,9,55,0,54.0,0
1911,37,58,6.3,14,19,0,27.0,1
4935,130,72,5.1,29,0,58,,0
2502,48,56,6.5,14,8,0,,0
1306,227,173,2.1,31,0,54,8.0,1
3420,146,111,3.3,7,0,35,,0
3668,61,60,6.1,41,0,1,10.0,1
2161,39,154,2.4,44,17,0,111.0,0
1455,18,72,5.1,9,38,0,50.0,0
1438,98,69,5.3,14,0,29,19.0,1
3425,132,93,3.9,19,0,39,11.0,1
4056,130,130,2.8,53,0,0,,0
1957,177,122,3.0,34,0,55,14.0,1
2836,30,67,5.4,10,26,0,7.0,1
1280,85,177,2.1,47,0,0,94.0,0
2209,114,75,4.9,16,0,39,20.0,1
3650,25,56,6.5,47,31,0,56.0,0
3111,33,56,6.5,37,23,0,11.0,1
3731,234,197,1.9,23,0,37,18.0,1
2687,30,90,4.1,37,26,0,,0
3801,84,106,3.4,31,0,0,43.0,0
1818,26,207,1.8,56,30,0,180.0,0
4390,54,61,6.0,58,2,0,,0
1663,45,56,6.5,2,11,0,8.0,1
3863,76,95,3.8,22,0,0,31.0,0
4603,58,115,3.2,42,0,0,,0
1543,90,72,5.1,54,0,18,,0
2697,202,292,1.2,4,0,0,94.0,0
2075,75,56,6.5,33,0,19,,0
3302,15,220,1.7,22,41,0,189.0,0
3085,31,169,2.2,57,25,0,133.0,0
4853,73,129,2.8,31,0,0,73.0,0
4223,4,56,6.5,12,52,0,36.0,0
3530,275,251,1.5,33,0,24,,0
1884,4,56,6.5,54,52,0,,0
4026,109,59,6.2,20,0,50,21.0,1
3247,50,78,4.7,41,6,0,32.0,0
1263,59,124,2.9,9,0,0,75.0,0
4205,81,150,2.4,48,0,0,49.0,0
1745,131,183,2.0,23,0,0,35.0,0
1970,182,172,2.1,33,0,10,,0
4952,118,110,3.3,19,0,8,29.0,1
3218,206,125,2.9,33,0,81,12.0,1
1498,38,56,6.5,5,18,0,29.0,1
4894,40,56,6.5,55,16,0,,0
1460,209,184,2.0,53,0,25,11.0,1
3458,208,175,2.1,51,0,33,13.0,1
4863,189,160,2.3,21,0,29,,0
4931,8,59,6.2,32,48,0,26.0,1
1578,168,186,2.0,41,0,0,24.0,1
4077,84,56,6.5,19,0,28,28.0,1
2601,322,213,1.7,46,0,109,,0
4040,52,73,5.0,58,4,0,7.0,1
2167,307,346,1.1,22,0,0,66.0,0
3488,21,56,6.5,18,35,0,50.0,0
3109,418,368,1.0,36,0,50,17.0,1
3010,12,67,5.4,55,44,0,40.0,0
2768,18,66,5.5,25,38,0,51.0,0
1724,95,105,3.5,36,0,0,18.0,1
2472,48,56,6.5,16,8,0,,0
2169,103,84,4.3,26,0,19,24.0,1
3298,55,56,6.5,13,1,0,17.0,1
4184,9,56,6.5,32,47,0,41.0,0
3639,95,132,2.8,3,0,0,52.0,0
2445,41,56,6.5,55,15,0,18.0,1
1657,34,56,6.5,50,22,0,41.0,0
1781,17,56,6.5,36,39,0,34.0,0
3544,53,60,6.1,37,3,0,1.0,1
3713,307,257,1.4,19,0,50,6.0,1
2605,83,56,6.5,14,0,27,22.0,1
1778,47,56,6.5,21,9,0,21.0,1
4073,24,105,3.5,32,32,0,,0
1280,45,66,5.5,50,11,0,19.0,1
4833,339,535,0.7,24,0,0,180.0,0
1450,3,79,4.6,16,53,0,90.0,0
2273,44,117,3.1,37,12,0,64.0,0
2468,57,191,1.9,8,0,0,130.0,0
2703,85,188,1.9,29,0,0,93.0,0
4997,137,108,3.4,51,0,29,,0
2032,3,79,4.6,50,53,0,61.0,0
1413,222,454,0.8,57,0,0,233.0,0
1489,103,83,4.4,5,0,20,,0
2428,55,63,5.8,14,1,0,28.0,1
1853,9,56,6.5,24,47,0,45.0,0
4372,4,56,6.5,10,52,0,21.0,1
3187,140,173,2.1,5,0,0,58.0,0
1553,65,56,6.5,45,0,9,12.0,1
1123,52,89,4.1,54,4,0,18.0,1
1692,57,76,4.8,44,0,0,22.0,1
4741,605,540,0.7,50,0,65,19.0,1
2325,105,56,6.5,11,0,49,24.0,1
3629,26,56,6.5,33,30,0,8.0,1
3394,73,80,4.6,29,0,0,11.0,1
3785,82,76,4.8,34,0,6,,0
2998,55,57,6.4,2,1,0,,0
2083,12,84,4.3,45,44,0,,0
4704,74,56,6.5,41,0,18,,0
3614,150,119,3.1,55,0,31,10.0,1
4381,36,56,6.5,48,20,0,25.0,1
3973,61,88,4.1,53,0,0,,0
2870,12,56,6.5,48,44,0,61.0,0
3302,3,202,1.8,41,53,0,193.0,0
4130,383,366,1.0,24,0,17,4.0,1
3595,22,69,5.3,58,34,0,24.0,1
1057,266,273,1.3,39,0,0,,0
3872,8,69,5.3,21,48,0,,0
3154,63,56,6.5,8,0,7,5.0,1
1604,68,363,1.0,10,0,0,310.0,0
4462,164,136,2.7,53,0,28,21.0,1
4022,73,90,4.1,45,0,0,8.0,1
2843,25,155,2.4,11,31,0,148.0,0
4378,104,112,3.3,53,0,0,,0
2628,93,85,4.3,14,0,8,7.0,1
3573,46,56,6.5,5,10,0,,0
3761,24,72,5.1,50,32,0,44.0,0
4479,84,148,2.5,48,0,0,,0
1933,43,81,4.5,25,13,0,54.0,0
2281,8,185,2.0,26,48,0,,0
4782,27,122,3.0,38,29,0,78.0,0
4191,39,56,6.5,44,17,0,,0
3420,52,56,6.5,45,4,0,17.0,1
1290,83,79,4.6,34,0,4,,0
1731,7,59,6.2,30,49,0,40.0,0
4751,137,117,3.1,17,0,20,,0
4761,62,56,6.5,52,0,6,32.0,0
3201,31,56,6.5,52,25,0,19.0,1
3399,143,209,1.7,53,0,0,71.0,0
2166,74,101,3.6,36,0,0,16.0,1
3410,52,56,6.5,33,4,0,,0
3774,88,91,4.0,31,0,0,,0
4209,177,271,1.3,18,0,0,97.0,0
4032,83,113,3.2,12,0,0,26.0,1
4828,158,144,2.5,6,0,14,10.0,1
4579,29,56,6.5,11,27,0,23.0,1
4354,92,204,1.8,26,0,0,111.0,0
3288,308,575,0.6,41,0,0,,0
1409,17,56,6.5,8,39,0,41.0,0
3193,81,56,6.5,32,0,25,15.0,1
3039,96,103,3.5,23,0,0,24.0,1
4520,176,181,2.0,55,0,0,13.0,1
4009,113,83,4.4,49,0,30,14.0,1
1799,54,56,6.5,5,2,0,9.0,1
2764,40,82,4.5,30,16,0,30.0,1
4422,219,145,2.5,4,0,74,,0
3665,29,64,5.7,37,27,0,36.0,0
4660,209,146,2.5,47,0,63,18.0,1
3799,137,228,1.6,6,0,0,65.0,0
3618,108,109,3.3,22,0,0,7.0,1
2342,59,88,4.1,26,0,0,34.0,0
1860,3,174,2.1,29,53,0,,0
3234,85,56,6.5,29,0,29,2.0,1
1386,23,56,6.5,5,33,0,,0
1764,50,72,5.1,45,6,0,,0
4907,8,60,6.1,19,48,0,43.0,0
4983,42,56,6.5,3,14,0,,0
4390,59,389,0.9,40,0,0,348.0,0
3825,715,511,0.7,14,0,204,,0
2037,88,67,5.4,47,0,21,1.0,1
4828,52,96,3.8,40,4,0,43.0,0
1178,89,77,4.7,40,0,12,12.0,1
2636,252,218,1.7,45,0,34,21.0,1
4154,375,255,1.4,59,0,120,,0
2962,37,56,6.5,23,19,0,,0
3160,74,131,2.8,27,0,0,55.0,0
4165,29,56,6.5,37,27,0,,0
4302,174,367,1.0,13,0,0,193.0,0
2475,141,128,2.9,44,0,13,14.0,1
2518,53,56,6.5,22,3,0,11.0,1
1829,49,74,4.9,54,7,0,14.0,1
2399,95,71,5.1,11,0,24,9.0,1
3147,35,137,2.7,15,21,0,109.0,0
4823,260,207,1.8,29,0,53,13.0,1
3365,18,56,6.5,15,38,0,55.0,0
3719,112,391,0.9,25,0,0,277.0,0
3650,151,325,1.1,21,0,0,,0
1790,23,56,6.5,43,33,0,7.0,1
4538,125,95,3.8,55,0,30,9.0,1
2569,461,353,1.0,9,0,108,,0
1714,8,241,1.5,25,48,0,242.0,0
3962,100,68,5.4,49,0,32,22.0,1
2302,59,172,2.1,28,0,0,104.0,0
4565,1043,730,0.5,23,0,313,1.0,1
3859,33,97,3.8,29,23,0,68.0,0
2458,38,56,6.5,30,18,0,23.0,1
2129,9,103,3.5,25,47,0,73.0,0
1679,141,109,3.3,20,0,32,14.0,1
4255,64,59,6.2,35,0,5,,0
3544,18,128,2.9,1,38,0,92.0,0
1886,9,56,6.5,46,47,0,,0
2223,1,56,6.5,39,55,0,,0
2416,39,165,2.2,24,17,0,,0
2399,93,56,6.5,29,0,37,,0
3061,24,185,2.0,25,32,0,,0
4822,27,56,6.5,19,29,0,,0
2775,16,56,6.5,19,40,0,10.0,1
1825,12,60,6.1,33,44,0,45.0,0
3805,55,113,3.2,53,1,0,40.0,0
1062,335,259,1.4,40,0,76,16.0,1
4303,127,94,3.9,23,0,33,23.0,1
2825,101,73,5.0,55,0,28,17.0,1
2472,131,143,2.6,52,0,0,16.0,1
3719,57,56,6.5,49,0,1,,0
2671,118,100,3.6,39,0,18,7.0,1
4606,18,56,6.5,35,38,0,43.0,0
1415,136,96,3.8,28,0,40,25.0,1
4877,120,81,4.5,48,0,39,6.0,1
3427,76,56,6.5,37,0,20,1.0,1
3282,99,102,3.6,41,0,0,10.0,1
4810,159,102,3.6,3,0,57,,0
4949,324,230,1.6,44,0,94,8.0,1
3581,44,56,6.5,50,12,0,29.0,1
1868,17,84,4.3,12,39,0,55.0,0
4994,76,56,6.5,59,0,20,21.0,1
3260,151,180,2.0,59,0,0,,0
1956,241,164,2.2,58,0,77,,0
4763,92,135,2.7,8,0,0,,0
2180,14,56,6.5,34,42,0,55.0,0
4724,46,182,2.0,54,10,0,,0
3420,26,56,6.5,6,30,0,12.0,1
3276,42,56,6.5,47,14,0,13.0,1
1420,92,56,6.5,2,0,36,,0
3729,35,87,4.2,21,21,0,46.0,0
1428,93,154,2.4,11,0,0,,0
1125,23,56,6.5,33,33,0,39.0,0
1041,357,259,1.4,13,0,98,,0
2127,28,99,3.7,43,28,0,68.0,0
2185,19,56,6.5,15,37,0,17.0,1
3421,112,97,3.8,12,0,15,23.0,1
2266,271,215,1.7,23,0,56,24.0,1
3121,105,145,2.5,18,0,0,,0
2998,115,216,1.7,44,0,0,87.0,0
3714,59,56,6.5,25,0,3,11.0,1
1079,90,64,5.7,29,0,26,,0
3409,68,56,6.5,49,0,12,2.0,1
2705,353,355,1.0,20,0,0,12.0,1
1793,58,150,2.4,54,0,0,,0
3355,824,730,0.5,19,0,94,18.0,1
4738,3,61,6.0,38,53,0,71.0,0
2970,25,56,6.5,36,31,0,27.0,1
4779,86,80,4.6,48,0,6,19.0,1
2340,96,271,1.3,14,0,0,158.0,0
1417,5,67,5.4,34,51,0,34.0,0
3152,88,99,3.7,42,0,0,25.0,1
1458,14,97,3.8,43,42,0,91.0,0
3050,72,92,4.0,30,0,0,22.0,1
1486,56,56,6.5,53,0,0,29.0,1
3712,6,80,4.6,10,50,0,76.0,0
4736,25,77,4.7,48,31,0,41.0,0
4941,59,89,4.1,44,0,0,17.0,1
1704,118,191,1.9,8,0,0,,0
3303,336,368,1.0,2,0,0,30.0,1
3507,20,56,6.5,43,36,0,36.0,0
3937,16,65,5.6,22,40,0,33.0,0
1232,4,56,6.5,24,52,0,57.0,0
2316,191,104,3.5,6,0,87,,0
2401,42,58,6.3,5,14,0,12.0,1
4340,2,109,3.3,30,54,0,,0
2617,120,217,1.7,30,0,0,103.0,0
3702,58,56,6.5,32,0,2,7.0,1
