date,hospital_id,dow,weekend,month,holiday,temp_c,rain_mm,flu_index,trauma_cases,scheduled_surgeries,donation_campaign,supply_shock,blood_type,stock_start,units_collected,units_used,wastage,stock_end,critical_stock,stockout_next_day,heavy_demand,heavy_demand_next_day
2023-09-17,West,3,0,9,0,12.712401484096793,1.81873176677184,0.0999372707138275,1,7,0,0,O+,0,3,8,0,0,5,1,0,0
2023-09-18,West,4,0,9,0,13.137571427073272,5.762922307617392,0.2095607089475287,2,11,0,0,O+,0,2,5,0,0,5,1,0,0
2023-09-19,West,5,1,9,0,13.91967339766386,1.5459578761680004,0.2513537802626461,3,5,0,0,O+,0,0,5,0,0,5,1,0,0
2023-09-20,West,6,1,9,0,13.566078850070207,7.807618923165993,0.1959054382903637,1,6,0,0,O+,0,0,7,0,0,5,1,0,0
2023-09-21,West,0,0,9,0,10.590475799681515,6.320535736849436,0.2558576968373595,2,14,0,0,O+,0,6,5,2,0,5,1,0,1
2023-09-22,West,1,0,9,0,10.030447838578183,5.390931650639783,0.2943653154566079,6,14,0,0,O+,0,6,11,2,0,5,1,1,1
2023-09-23,West,2,0,9,0,8.467694825240802,2.6958021878146576,0.2871399658937267,5,12,0,0,O+,0,2,11,0,0,5,0,1,0
2023-09-24,West,3,0,9,0,15.672009353872191,1.8336405663439288,0.2427280802141914,6,9,1,0,O+,0,3,1,0,2,5,1,0,0
2023-09-25,West,4,0,9,0,13.908928776858623,0.4050901010221838,0.2084428690509172,3,9,0,0,O+,2,4,8,0,0,5,1,0,0
2023-09-26,West,5,1,9,0,12.181446377078396,1.8347375965994,0.3577416535251199,7,8,0,0,O+,0,5,5,0,0,5,1,0,1
2023-09-27,West,6,1,9,0,13.562345600131472,3.4227490135401126,0.3468811618259692,8,8,0,0,O+,0,5,11,1,0,5,1,1,0
2023-09-28,West,0,0,9,0,10.27983037666609,3.984303424743589,0.438303046116985,1,15,0,0,O+,0,2,6,1,0,5,1,0,0
2023-09-29,West,1,0,9,0,8.55063025645429,18.341296897632745,0.1310940019359903,9,11,0,0,O+,0,3,9,1,0,5,0,0,0
2023-09-30,West,2,0,9,0,9.42885392458765,2.087656880289152,0.2263083526247285,3,14,0,0,O+,0,8,7,0,1,5,1,0,0
2023-10-01,West,3,0,10,0,12.328244345245382,1.655536300830194,0.2623057284732,6,14,0,0,O+,1,2,9,0,0,5,1,0,0
2023-10-02,West,4,0,10,0,10.475833246839938,3.443820241087641,0.2921358433683661,5,12,0,0,O+,0,2,8,0,0,5,1,0,1
2023-10-03,West,5,1,10,0,8.066200953977784,5.593776147016406,0.2340047889609389,4,12,0,0,O+,0,0,11,0,0,5,1,1,1
2023-10-04,West,6,1,10,0,10.262906626117314,5.546275877004926,0.360502321244714,3,15,0,0,O+,0,5,11,0,0,5,0,1,0
2023-10-05,West,0,0,10,0,12.474397008627951,0.9232005646727064,0.411768716068278,6,11,0,0,O+,0,7,6,0,1,5,1,0,0
2023-10-06,West,1,0,10,0,14.608267532680827,10.511518861219864,0.2084428690509172,3,16,0,0,O+,1,2,8,0,0,5,1,0,0
2023-10-07,West,2,0,10,0,15.000976949873364,10.17764364620158,0.411768716068278,1,14,0,0,O+,0,4,7,0,0,5,1,0,0
2023-10-08,West,3,0,10,0,10.205227669694612,3.295314883506066,0.2618910707570138,1,10,0,0,O+,0,3,7,0,0,5,1,0,1
2023-10-09,West,4,0,10,0,12.25194960302458,5.189330278742105,0.3024284081159203,2,10,0,0,O+,0,5,12,0,0,5,1,1,0
2023-10-10,West,5,1,10,0,13.306270534114876,4.218180911812287,0.1897653445997664,8,9,0,0,O+,0,3,9,0,0,5,1,0,1
2023-10-11,West,6,1,10,0,6.061212081154134,1.8535819909913784,0.423787748197089,0,3,0,0,O+,0,2,11,1,0,5,1,1,0
2023-10-12,West,0,0,10,0,10.792560306053606,5.261249382005125,0.2141368181084613,5,11,0,0,O+,0,3,7,0,0,5,0,0,0
2023-10-13,West,1,0,10,0,13.548181684365492,1.1681185199627906,0.1572717525305918,1,17,0,0,O+,0,9,7,0,2,5,1,0,0
2023-10-14,West,2,0,10,0,15.843782697324157,4.218445752157784,0.1426503835172178,5,14,0,0,O+,2,5,10,0,0,5,1,0,0
2023-10-15,West,3,0,10,0,10.9414818223321,10.080072912741478,0.1616334395535064,4,11,0,0,O+,0,1,6,0,0,5,1,0,0
2023-10-16,West,4,0,10,0,11.581618905282204,0.3224424156074826,0.2157665361672455,3,16,0,0,O+,0,4,6,0,0,5,1,0,0
2023-10-17,West,5,1,10,0,12.186107449273942,4.475636886017818,0.1622799223483783,5,8,0,0,O+,0,4,4,1,0,5,1,0,0
2023-10-18,West,6,1,10,0,8.842807820895038,1.985811452048991,0.116917762077282,3,11,0,0,O+,0,3,5,0,0,5,1,0,0
2023-10-19,West,0,0,10,0,12.05465099051962,3.716050807747721,0.2453477899799905,6,12,0,0,O+,0,3,10,0,0,5,1,0,1
2023-10-20,West,1,0,10,0,11.170309579883517,9.592732469146682,0.1341465982957874,4,11,0,1,O+,0,0,11,0,0,5,1,1,0
2023-10-21,West,2,0,10,0,6.826262726911133,8.614543871263907,0.275846660635032,0,15,0,0,O+,0,5,4,1,0,5,1,0,0
2023-10-22,West,3,0,10,0,13.859134675402988,6.669810922186592,0.1010579447850006,4,15,1,0,O+,0,6,9,0,0,5,0,0,0
2023-10-23,West,4,0,10,0,12.972131235758486,1.7448478593985324,0.2523141835292873,3,13,1,0,O+,0,6,5,0,1,5,1,0,0
2023-10-24,West,5,1,10,0,14.105925893742684,4.297083236021923,0.1865636618775646,9,6,0,0,O+,1,6,7,0,0,5,1,0,0
2023-10-25,West,6,1,10,0,7.608189254796441,6.748932860403914,0.2272518546716353,3,2,0,0,O+,0,5,8,2,0,5,1,0,0
2023-10-26,West,0,0,10,0,16.73619366273081,1.6797863242246391,0.3045268695231542,3,16,0,0,O+,0,2,7,0,0,5,1,0,0
2023-10-27,West,1,0,10,0,17.56649798852982,4.566042625354501,0.166589897077197,7,7,0,0,O+,0,6,8,0,0,5,1,0,0
2023-10-28,West,2,0,10,0,18.567612714911665,0.7098386610290129,0.2105456318357107,5,10,0,0,O+,0,4,5,0,0,5,1,0,0
2023-10-29,West,3,0,10,0,11.100407983454826,5.665037966930039,0.3226573944667231,2,11,0,0,O+,0,3,5,0,0,5,0,0,0
2023-10-30,West,4,0,10,0,16.137905893094175,1.3988251904472833,0.3675714966658816,2,9,0,0,O+,0,5,3,0,2,5,1,0,0
2023-10-31,West,5,1,10,0,18.14545050835307,5.884244198475017,0.1221201174389373,7,5,0,0,O+,2,3,6,0,0,5,1,0,0
2023-11-01,West,6,1,11,1,13.175303157378448,1.1732889765027363,0.2299208943529311,4,3,0,0,O+,0,3,3,0,0,5,1,0,0
2023-11-02,West,0,0,11,0,16.73619366273081,2.525151785734668,0.310420142078088,4,12,0,0,O+,0,2,5,0,0,5,1,0,0
2023-11-03,West,1,0,11,0,14.044002014953552,8.514996424847343,0.3594902121442445,6,15,0,0,O+,0,5,9,0,0,5,1,0,0
2023-11-04,West,2,0,11,0,13.12235122312725,9.461045945654265,0.3216174721780944,5,14,0,0,O+,0,4,4,0,0,5,1,0,0
2023-11-05,West,3,0,11,0,10.35148987097713,8.599071643977888,0.2439675337596866,6,14,0,0,O+,0,4,9,0,0,5,1,0,0
2023-11-06,West,4,0,11,0,15.600853849833369,4.077743168030444,0.2375601530681704,3,2,0,1,O+,0,2,9,0,0,5,1,0,0
2023-11-07,West,5,1,11,0,19.48954265472817,0.4963689163693552,0.4658973591911892,3,6,0,0,O+,0,2,9,0,0,5,1,0,0
2023-11-08,West,6,1,11,0,13.602466273469444,4.900438020141127,0.2545279559973741,3,8,0,0,O+,0,1,4,1,0,5,1,0,0
2023-11-09,West,0,0,11,0,10.878833840578878,12.891056551518863,0.2174723859580669,7,8,0,0,O+,0,3,7,0,0,5,1,0,0
2023-11-10,West,1,0,11,0,11.699661847474015,0.7766742650965183,0.3557022944990317,5,10,0,0,O+,0,2,7,0,0,5,1,0,1
2023-11-11,West,2,0,11,0,11.020170087985615,3.98633451997482,0.3763363368029439,2,14,0,0,O+,0,0,11,0,0,5,1,1,1
2023-11-12,West,3,0,11,0,16.52204595435333,6.035081060305495,0.4658973591911892,6,15,0,0,O+,0,4,12,1,0,5,1,1,0
2023-11-13,West,4,0,11,0,13.47327624879792,7.911219802050443,0.2322153467951941,4,11,0,0,O+,0,1,5,3,0,5,0,0,0
2023-11-14,West,5,1,11,0,13.361722128669246,2.1602511960867745,0.1261861064876168,6,11,0,0,O+,0,6,5,0,1,5,1,0,0
2023-11-15,West,6,1,11,0,11.699661847474015,3.98633451997482,0.18254938735906,5,13,0,0,O+,1,3,6,0,0,5,1,0,0
2023-11-16,West,0,0,11,0,16.89667156535932,1.821298379070165,0.2797533741694918,6,15,0,0,O+,0,5,8,1,0,5,1,0,0
2023-11-17,West,1,0,11,0,17.016995314578054,7.472300726633266,0.1589924803709849,7,15,0,0,O+,0,4,5,0,0,5,1,0,0
2023-11-18,West,2,0,11,0,14.079264510788216,1.097761775457745,0.3211075023083543,5,14,0,0,O+,0,6,8,1,0,5,1,0,0
2023-11-19,West,3,0,11,0,10.358801210574152,1.4339801987816096,0.2349491842996433,7,18,0,0,O+,0,3,8,0,0,5,1,0,0
2023-11-20,West,4,0,11,0,14.141649955594406,1.6537366539370186,0.2736374687417479,7,14,0,0,O+,0,5,7,0,0,5,1,0,0
2023-11-21,West,5,1,11,0,13.953973179662915,3.2177907613167887,0.4658973591911892,4,3,0,0,O+,0,1,7,0,0,5,0,0,0
2023-11-22,West,6,1,11,0,14.123191547445716,8.876883442973504,0.2707689078322571,7,6,0,0,O+,0,5,4,0,1,5,1,0,0
2023-11-23,West,0,0,11,0,7.895769595430343,0.207538915892002,0.5178882692573007,7,6,0,0,O+,1,3,4,0,0,5,1,0,0
2023-11-24,West,1,0,11,0,14.141649955594406,8.328636395734007,0.4174511985021685,7,9,0,0,O+,0,3,5,0,0,5,0,0,0
2023-11-25,West,2,0,11,0,18.749136524353418,3.1731893283633616,0.3510818593837813,8,5,1,0,O+,0,10,7,1,2,5,0,0,0
2023-11-26,West,3,0,11,0,20.57112642304604,2.132638065085691,0.3310035399509635,4,19,0,0,O+,2,8,6,1,3,5,1,0,0
2023-11-27,West,4,0,11,0,14.615250502163672,4.239969787524522,0.21094495503709,3,12,0,0,O+,3,1,9,0,0,5,1,0,0
2023-11-28,West,5,1,11,0,13.52808479819838,5.794054156386095,0.3202658762104967,3,6,0,0,O+,0,1,5,0,0,5,1,0,0
2023-11-29,West,6,1,11,0,14.49789849179549,5.947407805346244,0.1658375976719502,8,10,0,0,O+,0,6,7,1,0,5,0,0,0
2023-11-30,West,0,0,11,0,20.86597989354616,4.605991782862247,0.6617689103019212,7,7,0,0,O+,0,7,6,0,1,5,1,0,0
2023-12-01,West,1,0,12,0,16.733541859946264,6.549669370837302,0.7263675335094019,12,10,0,0,O+,1,2,6,0,0,5,1,0,0
2023-12-02,West,2,0,12,0,14.473990549966397,5.633151060203645,0.5948871981887077,6,7,0,0,O+,0,3,10,0,0,5,1,0,0
2023-12-03,West,3,0,12,0,20.062856370770994,7.344713200447394,0.2707689078322571,9,15,0,0,O+,0,4,9,0,0,5,1,0,0
2023-12-04,West,4,0,12,0,16.169412493682035,4.588894599554808,0.5800150137188957,2,17,0,0,O+,0,6,6,0,0,5,1,0,0
2023-12-05,West,5,1,12,0,14.473990549966397,4.937325251073172,0.1747800091176967,6,8,0,0,O+,0,4,6,0,0,5,1,0,0
2023-12-06,West,6,1,12,0,12.850055191344916,3.855762042744381,0.6409458438255841,6,10,0,1,O+,0,2,7,0,0,5,0,0,0
2023-12-07,West,0,0,12,0,17.920298310843958,5.947407805346244,0.4653623796951734,4,9,0,0,O+,0,8,5,0,3,5,0,0,0
2023-12-08,West,1,0,12,0,15.657643746285997,2.485756354984862,0.5554381923945567,3,17,0,0,O+,3,8,8,0,3,5,1,0,0
2023-12-09,West,2,0,12,0,18.07215838556805,3.554067790493897,0.7804042866816747,4,9,0,0,O+,3,5,9,0,0,5,1,0,0
2023-12-10,West,3,0,12,0,14.844682727885148,14.957379665746217,0.645840375559449,6,9,0,0,O+,0,5,9,0,0,5,0,0,0
2023-12-11,West,4,0,12,0,17.0242403100723,1.6289602583513445,0.5248810524233375,4,10,0,0,O+,0,8,3,0,5,5,0,0,0
2023-12-12,West,5,1,12,0,16.201369739374126,1.2086133000357422,0.6373242657549557,3,4,0,0,O+,5,3,3,0,5,5,1,0,0
2023-12-13,West,6,1,12,0,19.53075672723873,8.80855286708439,0.6217866720902663,3,15,0,0,O+,5,1,7,0,0,5,1,0,1
2023-12-14,West,0,0,12,0,17.979202398210234,2.557936059568579,0.6373242657549557,7,12,0,0,O+,0,7,11,0,0,5,1,1,0
2023-12-15,West,1,0,12,0,16.01478020555168,8.351364951763113,0.5114236924309737,2,11,0,0,O+,0,4,9,1,0,5,1,0,0
2023-12-16,West,2,0,12,0,20.84769891507732,16.18168489617645,0.5183736905884746,7,8,0,0,O+,0,3,8,0,0,5,1,0,1
2023-12-17,West,3,0,12,0,13.613955039468182,0.0468436501699285,0.6456173475235483,3,17,0,0,O+,0,5,13,1,0,5,1,1,1
2023-12-18,West,4,0,12,0,17.034367426835196,2.141500278358699,0.5526199420973907,9,11,0,0,O+,0,5,11,0,0,5,1,1,0
2023-12-19,West,5,1,12,0,16.560750606737948,5.432194931330665,0.5027960378340901,3,8,0,0,O+,0,0,6,0,0,5,1,0,1
2023-12-20,West,6,1,12,0,18.432929840930697,6.293366602206601,0.6851291692735668,6,5,0,0,O+,0,5,12,0,0,5,1,1,0
2023-12-21,West,0,0,12,0,20.96627900767412,3.776576141686155,0.444753601771047,4,15,0,0,O+,0,6,10,1,0,5,1,0,0
2023-12-22,West,1,0,12,0,18.41222179293605,2.658357545796057,0.631024583422127,2,16,0,0,O+,0,6,6,0,0,5,1,0,1
2023-12-23,West,2,0,12,0,22.61062925137651,3.4864529910977065,0.561511217046153,5,17,0,0,O+,0,0,13,0,0,5,1,1,0
2023-12-24,West,3,0,12,0,18.91257979913119,3.374050275677615,0.7129067674967168,5,17,0,0,O+,0,5,9,1,0,5,1,0,0
2023-12-25,West,4,0,12,1,24.71345026798063,6.681044049044532,0.6337875101314628,3,6,0,0,O+,0,4,5,1,0,5,1,0,1
2023-12-26,West,5,1,12,0,18.379995933924555,2.31507445792476,0.6431670901112556,6,12,0,0,O+,0,5,11,0,0,5,1,1,1
2023-12-27,West,6,1,12,0,18.121130395497445,5.435585285574152,0.5617933937983524,7,6,0,0,O+,0,7,11,1,0,5,1,1,0
2023-12-28,West,0,0,12,0,21.04172663097215,2.894296927104795,0.5198682285606094,6,9,0,0,O+,0,2,8,1,0,5,1,0,0
2023-12-29,West,1,0,12,0,22.25415154795576,0.8628038370860831,0.6632338671045259,6,9,0,0,O+,0,10,10,0,0,5,1,0,0
2023-12-30,West,2,0,12,0,21.21694984839952,4.354485843659645,0.4931238159298304,5,14,0,0,O+,0,4,6,1,0,5,0,0,0
2023-12-31,West,3,0,12,0,22.931909142035217,1.3374344709475396,0.5198682285606094,3,13,0,0,O+,0,8,7,0,1,5,1,0,0
2020-01-01,West,6,1,1,1,22.817149074474354,0.9619568257429346,0.607157205538482,9,6,0,0,O-,78,0,5,0,73,0,0,0,0
2020-01-02,West,0,0,1,0,22.12537726701614,14.333425580723546,0.495038993998506,6,18,0,0,O-,73,1,6,0,68,0,0,0,0
2020-01-03,West,1,0,1,0,19.86514179799937,1.255212652398057,0.588504484953561,4,20,0,0,O-,68,2,7,0,63,0,0,0,0
2020-01-04,West,2,0,1,0,24.086147117071764,1.9765520417833875,0.7288433755583388,1,11,0,0,O-,63,1,7,0,57,0,0,0,1
2020-01-05,West,3,0,1,0,21.71348115289848,2.356285571550116,0.5550807009841048,3,18,0,0,O-,57,2,9,0,50,0,0,1,0
2020-01-06,West,4,0,1,0,20.425329447866524,13.169595617058874,0.605528323108309,3,22,0,0,O-,50,5,7,0,48,0,0,0,0
2020-01-07,West,5,1,1,0,22.423799762497413,6.245050587165062,0.5669626883667782,5,8,0,1,O-,48,1,7,1,41,0,0,0,0
2020-01-08,West,6,1,1,0,21.26972896653715,3.3098348991543443,0.5646088576574326,7,12,0,0,O-,41,2,8,0,35,0,0,0,0
2020-01-09,West,0,0,1,0,22.147298096889887,1.1863828635131226,0.5663138592938347,3,14,0,0,O-,35,2,8,0,29,0,0,0,1
2020-01-10,West,1,0,1,0,19.21264826412097,10.588520285113686,0.5136115562206565,2,20,0,0,O-,29,1,9,0,21,0,0,1,0
2020-01-11,West,2,0,1,0,17.904909296714457,1.0529360575382378,0.5780432286730388,3,16,0,0,O-,21,3,7,0,17,0,0,0,0
2020-01-12,West,3,0,1,0,22.261554513546848,2.36309501581479,0.4494560972937896,2,23,0,0,O-,17,1,7,0,11,0,0,0,0
2020-01-13,West,4,0,1,0,23.022039682601616,18.9371228759392,0.4221213319395218,2,23,0,0,O-,11,2,8,0,5,1,1,0,1
2020-01-14,West,5,1,1,0,19.661522804304845,4.854092752313665,0.5891941085075445,3,11,0,0,O-,5,1,10,0,0,1,1,1,0
2020-01-15,West,6,1,1,0,23.61435185157382,4.207396834108899,0.4946909714898298,2,14,0,0,O-,0,1,4,0,0,1,1,0,1
2020-01-16,West,0,0,1,0,23.286027277874727,2.621324722738969,0.5094000650838783,5,13,0,0,O-,0,1,13,0,0,1,1,1,0
2020-01-17,West,1,0,1,0,25.538535422482447,0.4947707553235144,0.4361928582814156,2,17,0,0,O-,0,2,7,0,0,1,1,0,0
2020-01-18,West,2,0,1,0,21.330496057672267,6.022825156424992,0.5504228796604688,3,17,0,0,O-,0,2,7,0,0,1,1,0,0
2020-01-19,West,3,0,1,0,24.03445932892157,0.5562690231104878,0.4744483176714846,1,18,1,0,O-,0,3,6,0,0,1,1,0,0
2020-01-20,West,4,0,1,0,24.66636880462185,9.788577250613717,0.475826650838712,3,14,0,0,O-,0,4,7,0,0,1,1,0,1
2020-01-21,West,5,1,1,0,22.946459116186706,3.620957152617871,0.574411082654589,3,6,0,0,O-,0,1,10,0,0,1,1,1,1
2020-01-22,West,6,1,1,0,24.14573096071379,2.0695771453524183,0.6410438029664774,12,10,0,0,O-,0,2,13,0,0,1,1,1,0
2020-01-23,West,0,0,1,0,29.8938240273824,4.620268826634708,0.7261389908479943,1,21,0,0,O-,0,2,8,0,0,1,1,0,0
2020-01-24,West,1,0,1,0,22.09370069633056,0.3071225942028829,0.6344026058263426,4,16,1,0,O-,0,4,5,0,0,1,1,0,0
2020-01-25,West,2,0,1,0,25.228762091406463,7.597434009241683,0.4981804446605783,4,16,0,0,O-,0,5,8,0,0,1,1,0,0
2020-01-26,West,3,0,1,0,20.221861784112164,4.190416715505699,0.6539479711653274,4,18,0,0,O-,0,3,8,0,0,1,1,0,0
2020-01-27,West,4,0,1,0,22.04600374339679,4.896555310709729,0.4676298651845911,4,23,0,0,O-,0,4,8,0,0,1,1,0,0
2020-01-28,West,5,1,1,0,23.643861975200103,5.572486611284837,0.6737694207584843,3,6,0,0,O-,0,0,2,0,0,1,1,0,0
2020-01-29,West,6,1,1,0,21.11838285945533,2.2379322918579296,0.6275168209307974,4,9,0,0,O-,0,2,7,0,0,1,1,0,1
2020-01-30,West,0,0,1,0,23.91147033744776,1.801227143034025,0.5622997265009161,3,17,0,0,O-,0,1,13,0,0,1,1,1,1
2020-01-31,West,1,0,1,0,29.268050107301008,9.595489261392116,0.650089799840054,3,19,0,0,O-,0,3,15,0,0,1,1,1,0
2020-02-01,West,2,0,2,0,22.44989117608402,2.195049202992664,0.6344421946841509,0,16,0,0,O-,0,0,6,0,0,1,1,0,0
2020-02-02,West,3,0,2,0,22.406995469306,0.95134702543832,0.687089476852978,4,18,1,0,O-,0,4,8,0,0,1,1,0,0
2020-02-03,West,4,0,2,0,21.46446428098315,4.030551923843356,0.6106446464175729,6,18,0,0,O-,0,5,7,0,0,1,1,0,0
2020-02-04,West,5,1,2,0,22.66856287177292,4.99287045150361,0.6052063254478384,3,5,0,0,O-,0,6,7,0,0,1,1,0,0
2020-02-05,West,6,1,2,0,24.60034184553132,2.4450709586468133,0.6229192603042313,2,5,0,0,O-,0,2,4,0,0,1,1,0,0
2020-02-06,West,0,0,2,0,26.154939181111093,5.243119166966697,0.6320968825830722,5,12,0,0,O-,0,2,7,0,0,1,1,0,1
2020-02-07,West,1,0,2,0,25.233427942093552,3.972376232307628,0.56999918887327,4,15,0,0,O-,0,2,18,0,0,1,1,1,0
2020-02-08,West,2,0,2,0,23.75551445603172,6.424309472077988,0.6859816990350034,4,18,0,0,O-,0,3,8,0,0,1,1,0,1
2020-02-09,West,3,0,2,0,29.264783414308603,26.953628570349583,0.6267905908026404,4,14,0,0,O-,0,3,9,0,0,1,1,1,0
2020-02-10,West,4,0,2,0,26.23423370726852,0.4943076350131123,0.6531175151482488,6,19,0,0,O-,0,3,6,0,0,1,1,0,0
2020-02-11,West,5,1,2,0,24.31469302247343,3.298442276823023,0.658000467731164,3,11,0,0,O-,0,3,7,0,0,1,1,0,1
2020-02-12,West,6,1,2,0,23.47636119890433,9.459891093000197,0.6618419398610312,6,7,0,0,O-,0,2,10,0,0,1,1,1,1
2020-02-13,West,0,0,2,0,25.52244854743229,10.120444341206982,0.6051575385277541,3,16,0,0,O-,0,4,10,0,0,1,1,1,0
2020-02-14,West,1,0,2,0,25.001509325034352,6.023360741638147,0.5905328298605022,1,18,0,0,O-,0,1,5,0,0,1,1,0,0
2020-02-15,West,2,0,2,0,20.08758237160505,3.726732262057536,0.702861736346959,4,26,0,0,O-,0,3,8,0,0,1,1,0,0
2020-02-16,West,3,0,2,0,30.855613158481106,5.402864040961952,0.5829180896211391,4,21,0,0,O-,0,2,6,0,0,1,1,0,0
2020-02-17,West,4,0,2,0,25.505677928196576,0.6136417156597432,0.5794119840425535,4,15,0,0,O-,0,3,5,0,0,1,1,0,1
2020-02-18,West,5,1,2,0,22.82378956262716,3.9425951324143353,0.6759235876705888,7,12,0,0,O-,0,2,9,0,0,1,1,1,0
2020-02-19,West,6,1,2,0,22.04041943287945,14.311937888025428,0.6165161865171438,1,9,0,0,O-,0,2,3,0,0,1,1,0,0
2020-02-20,West,0,0,2,0,24.84008376259792,1.575752045537463,0.5809820232811129,1,13,0,0,O-,0,3,6,0,0,1,1,0,0
2020-02-21,West,1,0,2,0,29.630155714226635,2.1429583997315724,0.6859678212330601,2,14,0,0,O-,0,5,6,0,0,1,1,0,0
2020-02-22,West,2,0,2,0,26.12023895570249,2.495694610779606,0.5467347744219323,4,16,0,0,O-,0,2,4,0,0,1,1,0,0
2020-02-23,West,3,0,2,0,24.9128108896968,1.7221746689055206,0.7042149418642554,7,16,0,0,O-,0,6,6,0,0,1,1,0,0
2020-02-24,West,4,0,2,0,28.086628121965123,1.3469014526079346,0.5996295459201441,2,17,0,0,O-,0,1,5,0,0,1,1,0,0
2020-02-25,West,5,1,2,0,28.0856331059618,5.038069857894753,0.5579436403663625,2,6,0,0,O-,0,2,4,0,0,1,1,0,1
2020-02-26,West,6,1,2,0,23.83268712003579,19.35477360723204,0.5238985581398323,4,5,0,0,O-,0,4,11,0,0,1,0,1,0
2020-02-27,West,0,0,2,0,27.292169859379207,10.154276285315015,0.7592806850801863,0,13,0,0,O-,0,4,3,0,1,1,1,0,0
2020-02-28,West,1,0,2,0,25.06291371723273,1.972212428641624,0.5145290111573319,2,19,0,0,O-,1,1,7,0,0,1,1,0,1
2020-03-01,West,2,0,3,0,31.32476411312409,3.0741137495858326,0.5626800414256916,8,14,0,0,O-,0,1,9,0,0,1,1,1,1
2020-03-02,West,3,0,3,0,30.088807374635767,10.012865866430886,0.6100936382056225,2,17,0,0,O-,0,2,10,0,0,1,1,1,1
2020-03-03,West,4,0,3,0,25.47031108026956,7.591822470834913,0.5981902566764802,3,17,1,0,O-,0,3,9,0,0,1,1,1,0
2020-03-04,West,5,1,3,0,26.07732173987733,7.050602465470987,0.5748788063236866,2,6,0,0,O-,0,1,5,0,0,1,1,0,0
2020-03-05,West,6,1,3,0,27.521286778113414,1.2106391850107794,0.5605055904805059,2,11,0,0,O-,0,5,5,0,0,1,0,0,0
2020-03-06,West,0,0,3,0,24.57089760171482,6.590041503103662,0.5241457030286885,4,17,0,0,O-,0,4,2,0,2,1,1,0,0
2020-03-07,West,1,0,3,0,25.38267797998257,10.435844625989692,0.4873919955480554,4,14,0,0,O-,2,1,5,0,0,1,1,0,0
2020-03-08,West,2,0,3,0,25.9019396148302,4.118833414899796,0.6410586576802169,3,11,0,0,O-,0,0,7,0,0,1,1,0,0
2020-03-09,West,3,0,3,0,26.489662602290306,3.0774185581127966,0.6347807815621824,9,18,0,0,O-,0,1,7,0,0,1,1,0,0
2020-03-10,West,4,0,3,0,30.31782187158375,4.219982164750555,0.5278455410626183,3,19,0,0,O-,0,0,4,0,0,1,1,0,0
2020-03-11,West,5,1,3,0,25.19544547401806,2.621203112654128,0.4984331710095089,5,11,0,0,O-,0,2,7,0,0,1,0,0,0
2020-03-12,West,6,1,3,0,21.880869332927247,3.670855202649419,0.5476436225924006,4,7,0,0,O-,0,4,3,0,1,1,1,0,0
2020-03-13,West,0,0,3,0,25.59335837077252,8.132489494549988,0.5161391805153986,1,17,0,0,O-,1,1,8,0,0,1,1,0,1
2020-03-14,West,1,0,3,0,27.038045374300705,6.062305094420747,0.6708978289648692,3,14,0,0,O-,0,2,10,0,0,1,1,1,0
2020-03-15,West,2,0,3,0,28.40545116045789,1.6889324179181084,0.7052428756474867,2,14,0,0,O-,0,3,7,0,0,1,1,0,1
2020-03-16,West,3,0,3,0,31.210370324812985,0.8160233937515885,0.4628902475521758,2,10,0,0,O-,0,6,9,0,0,1,1,1,0
2020-03-17,West,4,0,3,0,28.05190255486828,5.660698961861551,0.6232086163014638,4,19,0,0,O-,0,3,6,0,0,1,1,0,1
2020-03-18,West,5,1,3,0,28.69747114694552,11.199722740218805,0.4877519204497863,8,1,0,0,O-,0,1,9,0,0,1,1,1,1
2020-03-19,West,6,1,3,0,24.283823051055982,13.738188532587232,0.6375763767844111,2,11,0,0,O-,0,3,11,0,0,1,1,1,0
2020-03-20,West,0,0,3,0,28.93990392655667,11.37036954591826,0.5804073674631262,3,17,0,0,O-,0,1,6,0,0,1,1,0,0
2020-03-21,West,1,0,3,0,25.24864930392528,13.07013249010752,0.4620748869785728,5,17,0,0,O-,0,4,7,0,0,1,1,0,0
2020-03-22,West,2,0,3,0,26.92695489388832,3.0006197430775803,0.5765823361314893,3,18,0,1,O-,0,2,6,0,0,1,1,0,0
2020-03-23,West,3,0,3,0,28.08946624891877,1.9553060359131813,0.6175826876903677,7,18,0,0,O-,0,1,7,0,0,1,1,0,0
2020-03-24,West,4,0,3,0,29.443520730887656,7.926809369436082,0.5120167430594481,1,13,0,0,O-,0,0,6,0,0,1,1,0,0
2020-03-25,West,5,1,3,0,24.827589564532,5.860307139120527,0.5058008258460795,5,7,0,0,O-,0,3,4,0,0,1,1,0,1
2020-03-26,West,6,1,3,0,29.056015565131165,18.63925903254381,0.5682077618971585,5,1,0,0,O-,0,1,9,0,0,1,1,1,0
2020-03-27,West,0,0,3,0,31.727454691806496,13.312272976703596,0.6984319099049581,6,16,0,0,O-,0,2,5,0,0,1,1,0,1
2020-03-28,West,1,0,3,0,26.301896957607465,4.239179460465436,0.6870933849635505,3,17,0,0,O-,0,4,12,0,0,1,1,1,1
2020-03-29,West,2,0,3,0,24.86345379145904,5.074606414434975,0.6763922409868545,4,14,0,0,O-,0,4,11,0,0,1,1,1,0
2020-03-30,West,3,0,3,0,29.558946392437644,2.2139144659280183,0.5820102970327304,2,18,0,0,O-,0,3,6,0,0,1,1,0,1
